Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
411131.67,1311.64,2.107727372,4,900.51,31.42,8.91,2.46,2.85,96.83,0.82,7.23,6.29,7.95,1,2,0,1,12,509378.0329,1
552899.6883,1554.53,1.967872314,3,1146.39,36.25,7.37,60.29,15.05,99.54,2.01,6.97,3.03,2.16,0,1,0,1,7,501867.6963,1
441196.76,1234.68,2.797891667,4,339.68,38.87,8.71,48.42,18.73,97.23,1.1,6.14,0.17,0.73,0,2,1,1,10,493129.6,1
164491.9501,576.65,2.97330905,3,296.65,26.53,3.78,60.78,29.33,87.81,2.01,1.89,3.47,7.55,0,4,0,1,11,247070.4983,0
276852.617,1345.45,1.0,3,690.81,44.58,7.08,80.99,3.44,91.85,1.4,6.91,8.58,5.96,0,1,0,1,15,179002.6326,0
199811.224,550.0,2.281631141,3,416.13,60.9,7.84,10.23,30.24,85.71,1.8,6.5,5.39,6.16,0,4,1,1,19,182127.8824,0
296187.9885,1307.78,2.598814392,3,755.8,5.95,10.0,1.72,14.04,93.84,1.24,9.4,10.0,9.77,0,3,1,1,12,328655.7388,1
585368.7054,1423.13,3.48029946,4,1042.69,1.31,10.0,10.45,4.72,94.22,1.48,5.93,10.0,10.0,0,1,0,1,14,489353.4117,1
165193.2235,550.0,2.332644005,2,1255.34,0.73,7.55,18.93,3.4,93.14,1.27,1.9,6.41,4.36,0,3,1,1,10,47494.2091,0
259050.8582,886.37,1.0,4,398.52,34.23,9.02,1.34,1.5,99.9,1.44,6.42,10.0,7.52,0,2,1,2,22,385507.5642,0
214365.1076,550.0,1.456745945,2,380.43,10.91,4.43,73.1,38.07,94.03,1.8,1.37,4.05,7.97,0,2,0,1,19,82390.42879,0
671953.585,1967.39,3.296248552,2,297.81,23.46,6.33,23.54,4.72,99.9,1.31,7.57,5.53,7.05,0,4,0,2,15,584296.5703,1
297613.6479,827.88,1.0,2,291.24,26.68,2.5,64.88,28.56,89.76,1.51,2.74,3.09,6.31,1,0,1,1,5,225057.6015,1
86250.21775,550.0,1.44165141,4,254.62,18.87,5.93,13.64,11.44,98.12,1.52,2.45,10.0,7.33,1,4,0,2,33,10589.12392,1
89507.31472,1015.18,2.29336767,1,568.72,36.93,7.51,25.05,33.12,95.04,1.33,2.83,0.83,5.7,0,3,0,1,12,-3168.778528,0
502007.3141,1643.35,3.588992795,3,546.83,34.01,5.77,29.02,14.47,96.88,1.81,6.81,1.92,5.09,0,4,0,1,13,409589.8859,1
415436.8385,1557.12,3.461911975,3,676.26,43.55,5.71,17.71,10.06,87.92,1.19,3.61,8.56,7.72,1,2,0,1,15,438749.0163,1
204229.4149,817.57,1.0,3,567.89,69.3,5.69,129.23,19.82,84.81,0.94,2.34,7.07,6.18,1,3,0,2,30,84616.54391,0
117408.8394,778.08,1.600572752,2,282.42,48.16,6.0,106.08,38.65,90.93,1.77,2.23,0.96,2.0,1,0,0,1,9,30538.79064,0
93105.94989,871.09,1.0,2,351.15,2.13,8.26,5.13,21.37,94.67,2.3,4.88,1.94,4.55,1,3,1,2,26,4846.588541,0
148852.0295,1011.74,1.0,3,959.36,35.26,7.06,29.87,22.32,85.3,2.01,7.69,8.28,6.44,1,2,0,1,14,65944.69823,0
415701.1553,1312.22,1.0,3,31.51,23.51,5.98,1.64,1.14,85.09,1.69,4.07,7.59,7.83,0,2,1,2,31,360616.4683,1
155245.5635,550.0,1.0,2,130.61,31.0,6.09,49.05,15.2,93.28,1.4,4.85,8.38,6.19,1,4,0,1,27,74370.6469,0
136788.5121,550.0,1.0,3,589.75,29.66,6.15,101.9,22.36,92.29,1.42,6.03,4.62,5.41,0,0,0,1,7,51581.59873,0
222605.2271,1034.82,2.138077722,4,782.79,21.05,9.29,17.64,42.63,97.55,1.91,6.72,3.05,3.52,1,3,0,1,7,265783.9819,0
222574.6101,550.0,1.934346444,4,671.15,48.57,8.55,72.3,9.48,92.49,1.11,3.16,4.55,4.7,0,0,0,1,19,281075.2646,0
152093.8417,550.0,1.0,1,357.19,65.13,2.85,42.01,11.42,83.84,1.85,2.67,2.9,3.28,1,4,1,1,17,107117.4223,0
363161.8753,1423.75,1.708664799,2,223.78,41.92,5.55,23.2,12.51,93.32,1.31,6.8,5.36,6.77,0,0,1,1,13,243680.6911,1
200617.6149,783.15,3.140983478,2,399.04,76.55,3.82,83.04,41.65,94.64,1.46,5.11,4.08,8.07,0,2,0,1,18,156084.1121,0
392732.8557,1028.47,2.313091554,4,213.54,30.1,6.02,80.26,45.1,88.91,1.8,4.93,4.99,4.86,1,3,1,1,25,244301.874,1
110050.8784,550.0,1.660231756,4,572.73,38.91,5.5,79.91,29.17,99.9,2.95,1.75,5.59,5.99,1,0,0,1,23,43772.6327,0
113076.6212,550.0,1.0,2,111.19,17.01,1.26,26.61,27.84,95.61,2.15,3.17,2.13,5.25,0,2,1,1,18,32747.97897,0
402047.1652,1054.97,1.624368767,3,256.4,23.56,6.89,12.75,23.54,92.9,2.14,6.83,4.07,5.76,0,3,1,2,53,314299.657,1
200664.6325,914.69,1.374287766,2,423.72,56.66,6.89,35.24,15.57,98.19,1.34,5.6,6.14,7.61,0,0,1,1,15,110871.7187,0
453356.7745,1167.36,1.253899633,5,342.4,16.17,9.67,89.03,3.54,90.8,1.02,8.58,5.29,4.61,0,1,0,1,14,321426.4606,1
187420.2746,585.81,2.0188942,2,873.1,59.58,5.41,93.09,0.59,91.52,0.91,2.81,5.71,4.09,0,4,1,2,6,134750.1853,0
354546.9918,1193.45,1.513393022,3,14.21,6.1,6.3,31.69,13.43,99.9,1.59,4.25,8.99,7.93,0,4,0,1,27,409876.887,1
461870.3293,1753.46,1.760012843,4,620.32,56.59,9.12,43.69,2.78,95.71,0.76,8.52,3.12,4.49,0,3,0,2,18,665993.4088,0
336706.1569,1146.1,3.210347979,4,372.7,9.97,9.58,33.8,6.75,96.35,0.97,6.52,2.19,4.98,0,4,0,1,15,339590.2364,1
577241.146,1519.21,1.806553959,3,593.97,26.52,7.96,11.58,11.8,95.02,1.44,5.69,4.94,7.44,0,0,1,2,25,446155.9681,1
571349.124,553.7,3.750033975,5,665.91,1.15,7.52,17.47,17.55,94.91,1.6,5.07,4.31,7.77,1,0,0,1,22,364012.9657,1
248789.3322,550.0,2.859258942,2,112.47,41.8,8.28,65.5,15.97,93.52,1.15,4.68,5.79,5.41,0,1,0,1,12,164650.3713,0
180250.0277,1238.69,1.0,2,1112.74,17.08,9.97,48.1,9.79,97.92,1.71,6.95,0.4,8.12,1,2,0,1,7,82104.41899,0
299791.0386,1358.08,1.0,4,524.26,4.39,7.69,50.96,18.75,92.79,0.98,5.87,5.66,6.11,0,2,0,1,10,498626.2743,1
200630.6172,598.13,2.667348602,3,642.53,24.14,7.38,107.84,17.94,93.13,1.01,5.34,6.78,2.79,0,0,0,1,11,332117.2763,0
574520.8943,1953.8,1.992746227,3,734.01,21.96,7.88,51.75,2.53,98.46,0.98,6.13,9.3,5.26,0,0,0,1,7,500221.0028,1
231570.9801,818.58,1.529361563,1,58.83,35.31,6.87,49.41,20.22,86.87,2.44,4.16,2.93,5.07,0,0,1,1,12,150265.9927,0
403663.3192,891.51,2.524740113,5,198.59,1.57,7.53,51.09,27.83,97.3,1.26,3.85,6.31,7.28,0,3,0,1,11,480095.466,1
458718.1038,1386.95,1.0849443,4,387.79,40.65,8.52,61.66,24.59,95.41,2.19,5.37,3.83,4.61,1,1,0,1,11,306158.2534,1
301642.0436,718.07,2.037340471,5,138.05,43.1,10.0,70.62,4.7,90.5,1.71,6.29,8.46,10.0,1,4,0,1,17,456256.2818,1
518240.1413,1377.07,1.859478982,4,295.86,23.91,9.08,11.84,27.2,93.79,1.0,5.3,6.94,6.56,0,1,0,1,11,485708.029,1
205001.7894,550.0,2.949512557,2,468.29,7.65,6.49,92.63,20.29,91.38,1.21,6.82,5.54,7.85,0,2,0,1,22,160988.9713,0
248945.8748,835.7,2.350892168,3,165.64,9.56,2.03,57.16,31.11,92.54,1.97,0.97,1.17,4.13,0,0,0,2,25,215361.784,1
419930.8983,1808.55,2.611942743,3,554.65,25.62,6.61,41.44,18.78,87.51,1.17,2.67,8.47,6.46,0,0,0,1,22,551923.2973,1
266132.3364,1161.71,4.002728863,3,774.41,0.81,10.0,74.0,19.17,91.74,0.81,8.0,6.79,2.9,0,0,1,1,20,334317.621,0
268660.3877,550.0,1.0,3,191.07,44.56,4.98,88.9,5.28,91.59,1.63,2.09,3.97,5.2,0,2,0,2,28,132052.3753,0
110427.8589,838.47,1.0,2,219.28,55.18,5.0,58.02,17.35,90.83,1.65,2.1,8.66,7.61,1,2,1,1,3,29913.51861,0
191532.491,1159.89,1.270642072,2,868.14,23.36,8.43,54.88,3.98,94.85,1.45,2.76,3.85,0.35,0,0,1,1,9,93757.27093,0
524675.272,986.95,2.346253509,4,630.8,29.99,6.45,20.19,10.0,93.7,1.03,4.67,8.83,7.6,0,1,0,1,11,772710.1675,1
201706.6066,1109.35,1.0,2,763.77,21.42,7.24,0.79,6.07,99.22,1.59,7.54,4.84,9.58,0,2,0,1,6,209804.1051,0
358909.4737,1520.86,1.142978336,3,464.08,3.37,8.76,58.45,13.44,90.59,1.92,4.93,10.0,6.94,1,3,0,1,16,530903.3731,1
378806.9221,550.0,1.049056045,1,871.99,46.46,2.92,60.87,36.57,99.9,1.31,3.63,9.09,7.5,1,4,1,1,9,268343.9975,1
139812.5241,550.0,3.060359665,2,748.23,54.61,7.06,70.55,16.36,99.9,1.53,3.51,4.1,5.04,0,3,1,1,25,76154.50877,0
151361.7125,941.81,2.035254196,2,439.59,22.22,7.08,94.67,5.22,91.45,1.45,4.45,5.0,6.27,1,2,0,1,14,84594.12145,0
344911.5591,1090.36,2.563796733,4,178.33,10.7,8.53,15.44,11.13,92.35,2.07,2.68,8.96,8.4,1,3,1,1,7,406840.1694,1
235149.0994,857.78,2.751950305,3,615.54,27.79,3.42,25.63,12.94,94.34,1.18,3.7,4.39,6.87,1,4,1,1,9,282915.8867,0
266749.8707,829.55,2.013780576,4,467.36,55.87,9.02,67.09,7.71,99.9,2.19,4.85,4.84,5.77,1,1,0,1,14,237371.4732,0
376453.156,1614.78,2.235174498,3,516.29,7.34,6.03,98.94,21.96,86.59,0.7,2.75,1.34,5.87,0,3,0,1,5,393151.7691,1
481639.5277,1291.47,1.708679822,4,66.02,20.22,6.07,57.63,25.53,88.07,1.48,3.39,5.43,5.05,0,2,1,2,27,367865.6689,1
497737.6711,1568.19,2.103688318,3,92.9,34.4,6.91,95.79,19.86,91.8,1.57,7.05,2.87,4.52,1,4,1,1,19,368733.9513,1
276745.1316,550.0,4.998606692,4,519.1,23.41,7.15,55.3,5.52,86.12,0.53,7.09,4.58,6.21,0,3,0,2,24,480559.1,0
117728.0793,643.21,2.01084026,1,274.11,41.99,5.83,34.4,27.8,79.37,2.07,4.58,6.07,7.58,1,0,0,1,11,27220.49901,1
323339.5808,1032.34,2.865250657,3,221.1,72.3,7.07,32.45,20.49,96.54,1.54,4.37,9.31,8.43,1,0,1,1,9,469495.1696,1
465411.917,2295.73,1.394803398,3,153.98,16.34,8.99,53.56,41.12,97.27,1.41,6.44,5.78,3.95,0,3,0,1,17,537501.1359,1
299949.6785,613.65,2.695548044,3,167.43,21.39,6.07,4.56,10.47,98.24,1.88,2.17,2.1,4.27,0,2,0,1,9,167425.802,1
194267.5167,550.0,1.848020846,3,393.39,15.7,6.19,43.49,24.47,91.75,1.22,3.08,4.85,5.98,0,0,1,2,37,115069.9756,0
330576.3618,1247.11,3.585773676,4,621.73,29.86,7.64,43.38,7.91,99.9,0.99,4.77,5.79,3.94,0,3,1,1,17,362901.4215,1
530368.3448,1259.6,3.021256655,2,770.83,42.77,3.14,102.78,10.14,89.18,1.61,3.89,7.35,4.95,1,3,1,1,24,356983.5141,1
319296.6176,550.0,2.75098409,4,903.12,12.23,10.0,63.09,20.21,99.9,1.97,5.77,10.0,5.49,0,0,1,2,41,466062.0521,1
346686.6221,718.51,1.752650482,3,562.48,2.75,4.88,5.8,25.38,99.9,1.31,7.46,9.68,6.71,1,0,0,2,37,230441.3225,1
300234.4103,990.47,4.024848506,3,742.61,10.73,8.7,20.94,1.66,87.77,1.36,6.91,8.97,7.55,0,0,1,1,18,469945.3412,1
321821.2618,1186.8,3.810525254,5,800.46,49.64,9.52,91.88,6.16,93.95,0.87,3.64,9.27,6.55,1,1,1,1,10,518743.0371,1
182354.8625,550.0,2.826486089,4,637.95,32.73,6.59,75.47,4.78,88.35,2.19,3.63,3.55,6.38,1,4,0,2,28,198381.3202,0
551832.3252,1089.99,2.514054371,5,502.54,33.99,5.74,11.19,24.4,99.9,0.86,9.57,4.56,7.79,0,2,1,2,34,675943.7717,1
361331.6827,1809.95,2.320786626,3,863.25,18.64,8.99,52.65,15.26,91.05,2.8,6.26,4.09,3.34,0,2,0,1,6,349915.3882,1
672571.3857,2032.13,3.275870008,5,1233.56,61.39,10.0,23.32,5.39,99.39,1.43,7.69,7.21,8.35,0,0,0,1,5,699187.1606,1
438008.3095,1194.4,1.880675455,4,145.74,25.85,6.52,106.45,2.8,96.07,1.95,6.75,8.26,8.41,0,4,0,2,23,268462.3843,1
446113.4462,889.74,1.803241274,4,674.86,23.49,7.89,22.54,5.04,90.27,1.01,5.28,5.35,5.43,1,4,0,1,0,329489.1381,1
216027.484,950.3,1.983214114,3,668.11,5.14,4.39,103.62,15.61,97.38,2.65,2.84,3.37,4.55,0,3,1,1,17,210723.6302,0
277499.6342,1401.47,1.520796391,3,762.11,23.41,7.02,80.21,12.3,98.99,1.68,3.25,3.97,5.37,0,4,1,1,20,166669.7572,0
225008.3958,1215.8,1.0,3,140.13,44.02,7.66,75.45,20.89,98.2,1.14,5.94,7.7,4.8,1,1,0,1,10,116035.0288,0
179974.6589,550.0,1.0,2,362.85,22.98,3.62,86.2,22.53,92.35,1.37,2.36,6.6,4.85,0,1,1,2,16,71190.4955,0
288967.6594,550.0,1.463550028,3,186.01,10.85,6.67,26.84,5.33,97.8,1.46,6.01,6.14,6.31,0,0,0,1,15,266364.5866,1
738479.0872,2080.79,2.726898475,3,670.35,5.92,10.0,41.65,52.51,99.14,1.25,7.75,9.4,8.59,0,1,0,1,17,724354.0835,0
538399.5854,1396.88,1.958538944,5,676.08,4.72,10.0,34.15,26.21,94.61,2.06,7.48,2.89,5.02,0,3,1,2,15,496848.4367,1
411074.3785,550.0,1.084403369,1,187.73,35.3,5.48,58.55,42.59,95.5,2.54,0.88,3.1,6.64,0,0,0,1,11,343818.9069,0
288153.2503,550.0,4.72441073,5,318.62,68.03,6.2,65.19,27.93,87.57,2.06,4.18,8.08,10.0,0,4,0,1,15,652095.3436,1
324845.1451,550.0,1.911317526,3,333.86,43.69,5.56,60.0,2.22,99.9,1.48,3.37,6.39,8.43,0,3,1,1,13,282402.8688,1
170808.2439,550.0,1.287251503,3,288.76,56.21,7.16,101.52,33.14,84.66,1.68,4.15,2.27,6.27,1,0,0,1,18,61959.89971,0
459577.8498,1061.97,1.840669055,5,333.14,31.09,8.39,7.25,34.39,91.82,1.7,7.02,4.77,8.52,0,1,0,1,8,482118.338,1
159538.5303,1014.33,2.108076271,2,340.75,42.34,4.97,15.66,35.01,89.29,1.77,4.18,9.74,9.38,0,3,0,1,9,189581.5167,0
277242.4891,828.63,3.500730797,3,459.08,35.9,8.72,58.92,36.29,90.56,1.35,7.06,7.28,4.67,1,3,0,1,4,453892.3027,0
544763.5776,1769.01,2.15789403,3,388.99,12.43,7.92,61.9,25.5,93.64,1.99,7.39,6.49,4.01,0,3,1,1,4,574193.7712,1
314236.1486,820.01,2.566845148,4,317.93,52.33,7.82,46.57,35.11,87.26,1.55,3.44,2.83,6.84,0,0,0,1,18,218881.1612,1
856276.5702,2132.54,3.325386983,4,829.4,6.96,6.02,42.29,6.67,92.02,1.64,7.42,10.0,8.13,0,0,1,1,17,716214.1759,1
183923.0472,1161.81,1.523913463,3,532.59,12.5,7.56,47.28,11.41,96.06,1.23,6.16,8.67,9.65,0,2,0,1,-3,91230.46459,0
278658.9998,1215.45,2.237449313,3,784.93,13.16,7.95,95.88,5.02,91.98,1.13,3.55,8.98,4.45,0,2,0,1,12,179048.5639,0
147924.8775,550.0,1.0,4,639.38,13.24,5.77,43.64,30.22,91.29,1.24,0.44,5.68,3.5,0,4,1,1,7,96201.73187,0
144362.9708,680.27,1.0,2,389.08,11.22,6.04,73.45,24.28,99.9,0.88,3.68,7.19,9.2,0,1,0,1,19,72590.82719,0
640135.6395,1571.7,4.720532458,4,424.93,42.11,6.15,31.72,3.17,99.9,0.85,7.39,6.99,6.97,0,4,0,1,18,565777.9712,1
147100.1732,550.0,1.224303549,3,826.02,37.92,4.97,96.83,8.08,96.82,1.39,3.78,1.48,1.2,0,1,0,1,15,65853.61689,1
163370.4662,550.0,1.160766089,4,258.23,21.5,5.99,64.94,21.91,94.33,2.1,5.78,4.44,6.57,0,1,1,1,15,257393.4347,0
232294.7133,2013.34,1.641978505,2,634.88,26.82,6.74,101.36,37.07,90.25,1.12,2.59,7.07,5.67,0,1,1,1,13,227632.6904,0
292921.509,1361.23,1.92258022,3,300.72,42.52,6.92,119.18,24.28,99.9,1.52,7.47,7.59,7.48,1,2,0,1,9,378814.814,1
104702.2639,550.0,2.440589404,2,225.57,46.01,5.19,83.14,13.07,96.21,0.44,1.73,10.0,6.47,0,2,1,1,16,25720.9692,0
819202.2259,1820.84,3.142204794,4,561.21,29.79,7.98,59.5,9.1,90.38,0.57,4.6,4.11,4.57,0,1,1,1,3,674842.6357,1
143713.339,550.0,1.737893487,2,834.79,39.06,8.14,96.32,12.2,98.53,1.31,2.56,7.45,6.63,1,1,0,1,14,82118.92073,0
105964.3135,550.0,1.050429333,2,682.67,36.16,5.62,21.88,9.17,92.33,1.78,4.22,5.83,2.81,1,2,1,1,21,19440.88921,0
109741.0849,963.22,1.0,1,477.84,43.83,5.37,76.36,13.49,96.65,1.53,5.84,2.58,1.66,0,0,0,1,16,10628.14429,0
450177.8117,1624.02,2.092767281,3,347.64,9.1,7.8,67.38,15.4,90.63,2.21,5.19,5.67,7.54,0,0,0,2,19,430769.0248,1
185133.6985,550.0,1.929369121,3,418.02,20.34,6.23,69.13,38.42,87.03,1.63,5.27,0.44,2.9,0,1,0,1,11,121903.222,0
359093.1204,786.27,2.973649224,3,669.72,17.43,7.39,30.71,26.77,90.74,1.56,3.12,7.79,6.56,0,0,0,1,7,362019.1259,1
151940.0427,1072.97,1.198938557,2,352.41,31.76,8.02,7.62,11.45,93.24,1.48,4.53,6.62,9.94,0,1,1,1,17,108736.5831,0
237167.5462,629.33,1.0,1,759.14,23.45,3.74,17.65,45.29,89.29,2.37,3.51,8.59,3.73,1,1,1,2,24,140266.7015,1
131244.7598,926.04,1.0,1,750.91,22.59,6.89,32.98,38.54,97.41,0.84,3.36,6.37,6.3,0,1,1,1,15,42537.09138,0
284255.1623,1046.87,1.36184282,3,296.7,16.2,5.49,40.57,25.08,83.23,1.29,4.24,9.23,8.22,0,0,1,2,16,162463.8362,1
208975.1804,550.0,1.0,3,68.17,63.39,4.12,46.67,3.82,85.23,1.82,3.23,6.63,7.72,0,4,0,1,16,175721.8305,0
364999.49,1111.51,2.915918504,5,72.77,57.19,8.84,59.1,27.69,89.5,0.81,4.27,2.05,3.57,0,4,0,1,19,479360.5136,1
439672.1542,1117.95,2.118546351,3,605.64,11.89,9.35,12.49,4.12,99.9,2.39,6.45,6.38,2.52,0,0,0,1,16,360823.0107,1
315021.7668,1083.33,2.114296646,3,448.53,9.09,7.12,43.66,0.97,91.06,1.56,4.83,10.0,6.94,0,1,0,1,16,347219.2413,1
878270.4815,2398.23,1.954096496,5,717.29,51.98,9.23,11.96,24.16,96.87,2.12,6.04,4.72,3.13,0,1,1,1,14,771160.1723,1
503936.996,1783.22,1.264546204,4,383.22,4.02,10.0,2.77,21.35,91.0,1.42,6.52,5.08,2.99,1,1,1,1,15,541233.4832,1
313402.4745,820.98,1.531538845,5,285.53,5.74,10.0,79.73,7.36,94.05,2.87,6.43,9.05,8.96,0,4,1,1,15,316250.9135,1
191199.6967,550.0,1.173425488,3,746.43,46.2,7.06,113.42,0.72,90.73,1.96,4.23,10.0,6.48,0,4,0,1,11,131907.532,1
120464.7704,550.0,1.210942347,2,42.64,18.48,8.49,30.24,33.36,99.9,1.92,5.97,5.27,4.04,0,2,0,1,16,39320.77936,0
101200.0991,858.03,1.136053684,1,633.21,25.54,6.49,82.14,45.22,97.67,1.36,7.56,2.57,4.88,0,1,0,1,18,15339.11896,0
247083.9187,1722.21,1.039936909,3,397.88,47.86,10.0,24.29,8.57,99.9,1.28,6.82,8.56,10.0,1,4,0,1,14,375819.9674,0
253572.0031,1247.24,2.063025927,5,508.51,60.16,6.53,37.74,11.43,84.92,1.11,5.51,5.41,6.87,1,1,1,1,14,309543.9053,0
281753.5547,1457.4,1.705154649,4,632.63,6.85,7.26,45.37,26.11,98.26,1.05,5.23,7.95,5.52,0,3,0,1,21,535063.6694,0
106487.3614,755.37,2.49318293,2,670.05,25.77,5.38,20.44,1.21,92.07,1.9,3.83,0.67,6.54,1,4,0,1,10,22709.27455,0
294658.1949,1356.4,1.544071738,4,261.49,74.07,7.45,45.93,35.28,93.77,1.5,6.82,9.42,5.84,1,3,1,1,11,349515.0949,1
298930.5856,837.79,3.709596935,2,745.25,31.19,3.91,57.67,27.11,91.7,1.12,5.06,5.37,5.46,0,3,0,2,63,310392.0043,1
167473.2486,550.0,1.690192474,4,573.81,32.7,8.36,82.24,48.37,99.9,2.33,6.57,10.0,10.0,1,1,1,1,18,154441.3792,0
256951.685,850.9,1.76391496,2,166.22,6.79,6.42,33.24,36.58,98.72,1.04,2.87,7.7,10.0,0,3,0,1,8,144206.6268,0
138488.8491,561.45,1.0,3,268.08,45.99,7.08,89.56,24.4,95.19,1.92,2.95,6.45,4.99,0,3,0,1,11,84154.77739,0
317826.7291,563.77,2.037774588,5,369.64,33.53,4.67,20.25,29.93,91.5,1.45,4.04,3.34,6.45,0,1,0,1,24,329847.4288,1
829612.6819,1860.12,3.247455309,4,607.87,48.81,5.99,7.94,33.0,87.68,0.64,6.35,10.0,8.32,1,0,1,2,33,700924.5861,1
208725.8216,614.91,1.757373742,2,782.71,63.76,7.68,22.15,15.01,99.9,1.88,3.92,4.27,5.82,0,0,0,2,28,142189.9214,0
170322.2309,1045.36,1.0,3,145.96,43.8,7.23,1.9,27.68,91.38,1.85,5.22,2.17,2.47,0,1,0,1,30,95530.94699,1
365600.5205,1487.6,2.934959211,2,660.53,17.89,6.97,39.4,14.97,99.9,1.03,7.9,10.0,6.86,0,4,0,1,18,298730.5564,1
98930.37526,740.05,1.138505626,2,400.04,43.7,1.48,53.38,26.24,98.08,1.48,3.62,5.27,4.1,0,3,0,1,19,5854.219094,0
179611.3894,706.05,1.741892006,3,710.45,95.65,3.59,37.36,21.7,94.85,1.66,5.71,8.94,8.93,1,2,0,1,18,168095.233,0
98828.1106,863.07,1.869316883,2,589.11,27.63,5.02,13.01,40.23,99.87,1.59,3.29,3.28,7.13,0,2,0,1,15,7159.627461,0
209444.539,1018.85,2.096184823,3,340.4,27.25,6.15,74.12,28.91,89.68,2.33,3.83,10.0,9.5,0,3,0,1,5,457585.2415,0
625748.35,1228.89,2.321384684,4,811.54,2.67,10.0,64.24,1.72,99.9,1.06,8.22,9.07,9.07,0,2,0,1,24,580517.5075,1
483124.0778,958.49,4.833488876,5,484.08,31.51,10.0,45.18,19.78,98.96,1.01,7.85,9.09,7.33,1,0,0,1,13,577575.4605,1
224959.1089,793.64,1.450101829,3,183.3,2.97,7.15,96.62,15.42,84.6,0.96,1.75,3.68,6.37,0,1,1,1,16,179253.0552,0
268381.7089,550.0,1.628371929,4,1160.63,10.75,8.86,16.87,25.09,96.82,1.74,5.09,2.72,5.55,0,3,1,1,15,267990.7192,0
213261.663,550.0,1.0,1,332.63,41.13,2.88,25.43,15.4,99.9,1.39,0.29,4.47,6.31,0,1,0,1,13,191617.3486,0
353630.6431,921.51,2.857380609,3,276.07,17.41,6.57,9.81,19.96,92.36,0.73,6.39,9.24,7.7,0,3,1,1,22,284990.1965,1
442888.6542,1451.42,3.155909723,2,414.73,50.98,5.63,7.24,14.36,87.79,1.43,3.3,10.0,5.63,0,4,0,1,5,558252.0006,1
163287.2633,1125.46,1.465474098,3,1066.76,70.03,5.99,16.53,20.3,90.88,1.76,4.79,6.16,2.78,0,3,0,1,25,186518.3622,0
217357.924,654.97,2.295973002,3,460.78,1.87,7.71,67.19,21.87,94.12,2.23,5.71,7.15,5.6,0,2,0,1,12,241564.8819,1
269419.3537,799.4,1.624150563,3,458.46,0.65,6.07,81.22,23.08,92.83,0.57,2.7,7.0,5.91,0,0,0,1,16,221503.7505,0
366513.0724,1205.34,2.218257169,5,457.54,20.78,10.0,62.31,38.36,99.32,0.76,9.8,9.47,4.46,1,2,0,1,10,366751.3466,1
346383.1279,898.6,1.598805079,4,487.97,36.58,8.24,48.95,5.53,99.46,1.71,7.04,1.29,8.51,0,1,1,1,3,246723.6366,1
243166.5359,709.19,3.504748093,2,73.71,37.96,4.45,42.64,26.61,93.76,1.58,3.27,4.64,6.1,0,1,0,1,11,230804.5516,0
334532.0755,1423.0,2.335779639,2,593.15,29.1,4.5,28.45,30.42,99.72,1.02,4.04,1.44,3.26,0,3,1,1,10,251180.3684,1
533515.2737,1686.78,2.879916051,3,321.81,16.01,7.15,99.59,10.52,93.32,2.07,4.88,4.76,3.78,0,3,1,2,25,554002.9495,1
298957.4967,1475.63,2.407678272,4,416.89,25.42,7.95,36.99,16.01,99.9,1.21,7.71,2.92,4.13,0,3,0,2,35,532523.2646,1
446542.03,1036.05,2.013444751,3,577.03,44.88,5.18,58.88,12.16,95.81,2.3,4.77,4.76,6.08,0,1,0,1,12,265508.2441,1
434388.6594,851.92,1.334219283,3,558.47,12.62,5.08,38.99,9.45,93.55,1.22,2.03,5.77,6.44,1,0,0,2,34,347963.9645,1
438969.2377,758.96,1.0,3,241.79,11.55,7.46,71.17,15.55,90.36,1.26,5.6,5.4,5.16,0,3,1,1,24,291749.467,1
265278.7319,1320.1,2.289294646,3,581.23,25.26,6.06,34.15,1.81,99.54,0.63,6.34,5.52,5.51,0,2,1,1,26,510839.314,0
314184.2177,763.68,2.629109497,3,769.51,25.94,7.3,2.8,10.0,90.33,1.57,3.76,2.8,5.6,1,3,0,1,5,359935.2467,1
415496.8971,1022.52,1.99628771,4,327.59,18.7,9.07,74.58,24.48,99.9,1.53,6.08,9.01,7.29,0,4,0,1,14,251607.4599,1
393785.1708,1329.39,1.767440629,4,14.21,18.95,4.98,54.14,33.12,97.14,1.16,4.93,8.51,5.71,0,3,1,1,9,540038.6407,1
368139.5903,956.73,2.804388006,4,726.06,7.56,9.87,25.82,11.36,94.44,0.53,6.42,3.5,4.6,1,0,1,1,14,520121.5949,1
317898.9263,918.94,2.708287388,3,234.47,25.49,6.51,33.14,28.87,94.23,2.14,5.64,3.26,5.37,0,2,0,1,11,191385.3212,1
232799.37,1226.69,1.727044024,4,341.57,39.68,7.54,7.97,3.07,99.46,2.22,2.2,6.14,8.4,0,3,1,1,22,298820.3115,0
413947.5455,1648.14,1.803187338,3,286.13,27.48,10.0,72.61,32.08,95.97,0.96,6.37,4.82,5.65,0,3,0,1,19,363855.6368,1
108316.6944,550.0,2.081040197,3,496.33,48.02,1.45,23.96,17.13,91.69,1.19,1.38,0.84,2.69,0,0,1,1,13,31862.95084,0
